,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
7026,-511.0891,165.32559,27.734615,3.2440386,11.400911,8.858517,-10.460613,-12.630281,3.7540302,-5.0696864,-1.6544228,-6.98615,-1.1911788
7027,-580.7518,152.272,49.196526,17.102741,10.431944,-2.8457422,6.7571645,-3.0634115,2.2614627,-7.6403937,6.8086386,-12.271758,-0.17984523
7028,-505.0702,171.60901,19.811806,-3.4622896,8.382801,4.378244,-7.278486,-4.980071,4.2177005,-8.8475275,7.6314025,-3.8253338,-4.0519924
7029,-494.17303,170.12547,25.51493,9.544445,4.783499,1.8789512,-12.489935,-8.360836,1.9544318,-13.923427,3.6000857,-10.2298975,1.007599
7030,-531.516,149.38309,34.61525,9.074066,7.278794,14.257317,-1.9698886,-4.649018,6.5901413,-9.162376,6.543574,-4.8907866,-6.3999295
7031,-536.7985,169.81474,31.90688,15.115921,23.942621,0.6486897,-8.312153,-12.419906,11.202002,-13.21912,-0.28363937,-8.092172,-2.7254992
7032,-561.47186,160.60513,38.489845,4.8523784,16.22586,4.526298,4.853272,-5.4288797,5.2637796,-8.607581,11.153873,-7.621768,-6.4623003
7033,-502.2803,149.4797,22.106932,3.008078,13.553642,10.35635,-6.5298533,-3.6914773,-0.7993395,-2.7644525,4.272537,-1.6996809,-5.050268
7034,-544.71265,153.48184,47.540215,14.502592,-1.5784322,8.320694,5.2172494,-7.7054873,4.0215836,-9.993845,5.5778346,-8.779846,-5.133868
7035,-477.34238,163.48064,12.2392435,-2.0264893,5.5888934,6.120786,-5.616316,-4.810671,-4.7316256,-7.0015855,1.4734372,-6.1942825,-5.5596814
7036,-500.21506,148.89314,17.942863,18.773695,9.096358,14.001314,-6.3502836,-13.401668,2.9000518,-9.659758,6.5172424,-5.5750046,-3.0819786
7037,-540.2449,170.9018,40.160038,0.4164889,10.566867,4.729469,0.24039355,-3.3782833,3.195189,-10.167414,8.667343,-8.312039,-4.16612
7038,-552.0641,158.99306,43.52789,2.1230829,5.0276995,14.1500635,6.4730167,-12.75342,2.4937308,-4.2109156,5.783901,-4.637326,1.5014633
7039,-527.57056,166.78154,25.484373,6.284043,16.662355,5.793523,-4.2174673,-9.2279215,5.2550635,-9.97487,7.465212,-8.16212,-3.8922288
7040,-515.22296,158.40317,20.485216,10.438423,23.894182,8.106305,-10.718175,-5.5810885,2.9393601,-7.5593033,3.141856,-6.600034,-2.994647
7041,-518.4247,141.13428,16.893427,20.30281,23.511318,9.476611,-5.179435,-3.8566504,0.17118208,-7.7616463,0.7818093,-5.268022,1.8004022
7042,-488.7247,136.02043,27.28227,22.507948,3.627497,12.307024,-4.072975,0.98612475,-5.894538,-7.0985365,-2.7488484,-7.1680503,0.97836393
7043,-464.6132,131.13864,24.507826,9.404259,-1.0736432,5.4220467,-5.608498,4.3450575,-4.5775995,-4.3531604,4.599232,-5.1889234,-7.4958553
7044,-562.3072,133.51479,39.239998,19.295553,16.178701,9.677604,3.2259848,-2.7730286,2.2537725,-6.1782894,4.805632,-7.3543153,-1.8130206
7045,-533.4037,109.911285,30.276402,14.863945,16.778093,10.637175,1.0700387,4.0787444,0.73592,1.3998102,2.733071,-2.352232,-2.490882
7046,-461.7595,178.56671,19.85682,-5.1114435,-2.4650462,8.74238,-12.344387,-6.8711267,-4.5339603,-13.505431,-1.6298145,-6.3101163,1.3199763
7047,-578.8069,143.21518,57.452145,26.750422,4.132498,0.54268235,16.93732,-9.785815,-2.0275555,-6.2861276,2.991638,-8.576143,-1.3709519
7048,-436.82202,149.62372,3.1448066,4.8292294,-0.45839244,11.199406,-14.940072,-6.380072,-6.48388,-6.8589277,3.2105324,-3.9117768,-1.4163541
7049,-479.28607,164.43874,26.45396,8.238987,-4.370386,0.87475675,-2.3100278,-6.740956,-4.1083145,-4.180817,1.5153618,-5.234903,-7.105311
7050,-520.552,151.43686,33.746952,21.52637,0.62007827,1.1367943,3.769704,-5.4955473,3.6428523,-4.1455765,4.193954,-10.082382,-4.6239967
7051,-579.2742,134.10919,38.097984,17.214062,16.565233,15.137279,7.4870315,-6.421695,9.583619,-5.0076714,2.7593803,-3.583461,-1.8526008
7052,-522.3715,164.604,35.38138,11.324756,1.8574293,9.914372,6.93946,-20.258955,-1.8212999,-6.8343105,-0.14884853,-6.483061,0.59000677
7053,-449.30264,155.33588,19.5412,1.3179728,-12.72371,12.728325,-2.0662959,-12.817583,-3.4606593,-10.982312,3.4410818,3.624453,-11.971722
7054,-459.71588,147.1068,9.645413,17.63777,-6.5903883,17.133638,-8.498449,-15.7417,3.5723302,-11.2950115,2.3059845,-1.6197419,-5.386805
7055,-479.29953,135.85892,15.768598,14.50829,4.1401777,20.631252,-7.877652,-9.3970585,1.3552805,-10.469013,1.0437486,1.915345,-7.4468217
7056,-390.14774,163.89082,4.2481866,7.548677,-6.546767,-2.4117558,-14.138441,-16.79428,-2.8155806,-12.938252,-5.083675,1.5550615,-13.316877
7057,-499.98172,158.62317,23.238428,22.33336,3.4089763,1.7717278,0.25287122,-10.704851,-2.8276477,-10.00039,5.75966,-9.949344,-5.172481
7058,-526.3689,160.11195,29.93478,9.630988,10.42782,4.001674,2.8676894,-7.361335,-4.8201447,-7.9288225,6.8857403,-5.304283,-4.755533
7059,-557.53424,167.33951,45.48161,3.6707397,4.066809,0.054980498,9.634904,-8.261174,4.5398693,-7.410809,6.2940474,-7.1510606,0.29482877
7060,-547.3989,137.92542,35.236588,26.55094,-0.004200805,3.5148263,16.801577,-8.26487,-0.82960004,-5.519443,5.7227583,-5.6058836,2.7712743
7061,-558.5803,162.56537,50.757603,8.168483,-2.1859512,1.4754591,14.175574,-9.950358,4.938208,-3.4935486,5.2347,-5.07028,-1.9553764
7062,-569.26385,162.72253,45.10547,3.2094183,14.089114,2.3732362,6.983447,-5.251488,8.161217,-6.041685,2.1027203,-5.480684,-1.9545442
7063,-563.03094,139.69525,41.675053,21.917946,9.744191,10.220872,13.033833,-10.06619,5.4651785,-3.8894184,4.5615544,-2.9278438,-2.329142
7064,-458.59534,133.62015,18.332598,11.940217,1.5769938,6.668046,4.0476317,-6.939665,-2.5012412,0.3349036,-2.0323732,-5.7859015,-7.4585233
7065,-489.74426,178.4707,29.237349,4.2418065,-16.062492,1.7834187,8.433138,-15.189423,-3.0039587,-10.374098,5.538658,0.3169183,-5.928704
7066,-534.7842,146.46431,30.935333,16.220675,5.704132,7.815122,7.7507963,-8.011572,5.753544,-4.221461,9.16288,-5.2441263,-5.569313
7067,-522.0406,127.87222,36.256664,18.28842,7.6025577,9.991728,1.3892678,-1.2050208,-3.0823498,-4.430447,3.0348232,-4.718336,-4.2512174
7068,-604.5801,134.94801,56.159077,18.81132,13.008216,7.813278,19.036171,-5.1329494,3.028879,-4.2169137,7.0373726,-7.540407,-2.5082946
7069,-543.04517,137.36768,45.503082,21.740751,0.21843986,9.311389,4.0222044,-3.5096693,3.5845153,-6.67583,4.4966536,-5.796888,-3.9964695
7070,-584.0223,153.77806,56.813,8.99134,8.30878,8.720481,11.432321,-9.658967,2.9590397,-5.5581827,8.6990795,-8.823338,0.9221115
7071,-621.0111,141.72023,59.08712,9.768833,23.880693,9.452247,14.9661875,-6.1602507,5.5512686,-5.5533953,4.5919337,-5.55552,1.9903803
7072,-538.4772,167.0336,36.44896,11.154639,11.333298,10.062169,3.489577,-18.857513,11.724369,-4.994707,-0.02988733,-6.160629,-2.7614775
7073,-558.3198,143.63808,40.820957,12.961028,15.263082,15.721192,1.4354755,-9.202818,5.3455405,-8.522285,2.0475473,-4.7615147,0.5610496
7074,-469.28403,133.73364,21.13879,14.498593,0.88598746,13.861206,-10.298844,-4.086873,6.387164,-10.550508,-0.59222496,-0.93217236,-4.4311194
7075,-598.6333,146.54738,57.200016,13.02963,10.437179,3.240165,17.875544,-4.5926175,3.0744762,-3.7892873,6.610465,-7.346931,0.72265893
7076,-543.9914,154.23177,40.17804,2.6487145,3.6213596,12.047676,-0.8652245,-9.074347,8.477053,-7.096258,1.1808895,-4.3452353,0.7068609
7077,-487.6489,182.04237,30.616716,4.363052,-10.071356,5.764909,-2.9997706,-16.11738,7.2549653,-15.075093,-0.8724217,-7.208794,-1.3072088
7078,-507.8822,142.15646,26.083712,18.507992,-5.4085436,10.179658,0.3618708,-8.991163,7.026945,-5.391079,3.5850997,-6.183861,-3.4339764
7079,-573.59686,160.26236,45.92058,4.7238584,11.991614,4.0122633,10.101943,-13.365073,5.7304587,-2.4534993,4.723363,-3.6612494,-1.1136435
7080,-574.20953,134.06589,42.601444,21.216246,9.9394045,11.813148,15.782877,-8.62715,7.5393085,0.67441016,7.4262333,-5.5363116,-2.1801293
7081,-539.6002,159.63351,38.40008,16.50537,10.405104,1.7743781,2.8121471,-9.860002,2.4465134,-5.5602264,4.6221642,-7.1489716,-0.48707083
7082,-528.891,171.5038,28.103056,9.713807,9.441908,-3.9400754,5.026223,-13.214393,-1.3811144,-4.7956133,7.6647463,-9.824557,2.8473141
7083,-562.28284,138.59488,39.609516,26.3797,8.590458,5.6749034,14.831634,-14.710613,1.983152,2.2762802,3.5774994,-7.7953978,1.7258037
7084,-525.58704,141.70245,36.259136,16.841862,3.7657895,7.123279,0.23543985,-2.5105705,4.3824406,-2.9749527,3.3535128,-6.032932,-5.1900506
7085,-538.5235,155.53944,42.032112,12.168946,-2.3783681,-2.0383618,8.915507,-0.5589655,-3.1956615,-7.2160673,7.5049763,-7.1435084,-0.90902436
7086,-488.9803,156.69641,21.732231,9.010928,5.115836,3.974944,-7.7137394,-8.4458475,-2.6560524,-3.348945,1.7556587,-5.003169,-1.0853527
7087,-546.4791,129.61206,40.841457,20.09142,10.887559,9.639741,2.2320902,-1.5973065,2.1676195,-1.3384112,2.2976341,-1.9258158,-2.2930162
7088,-531.729,137.63478,35.200825,21.200459,-4.9816117,12.398878,8.706443,-13.455496,6.410003,-0.08177918,2.211736,-6.622502,1.247537
7089,-577.014,135.7585,23.43848,10.345938,18.645554,6.9146543,5.2859287,1.194987,8.283424,0.5729727,11.29339,-2.8771474,1.6337007
7090,-567.9778,149.9295,42.892353,15.721421,7.1261954,4.771643,8.267885,-5.418903,6.804536,-2.9603546,8.58153,-7.9731617,-0.9490519
7091,-613.30865,139.63104,60.83511,16.827837,15.617958,2.75678,16.109133,-2.9906275,8.802745,-2.5812237,3.3083892,-6.460391,1.6004299
7092,-583.0596,147.31929,47.11593,11.074715,14.748161,7.5613737,8.54506,-7.8291225,5.7738767,-5.139857,7.467858,-6.21331,0.8862368
7093,-605.0921,124.02517,45.033936,19.731838,15.212898,12.003512,14.536123,-4.8951106,5.5461373,-0.10894223,7.4777927,-4.38313,0.6009686
7094,-533.7285,165.00682,35.894196,6.63447,2.3773553,2.7386892,2.6954648,-6.1169744,5.3084364,-8.045451,7.878163,-8.58411,-0.46380106
7095,-551.9537,161.89314,46.222546,14.37583,1.7734486,-1.8984457,7.391736,-10.506747,5.7184362,-0.9786667,5.9777036,-9.6574955,1.9378774
7096,-573.4165,135.33388,52.255947,22.47922,5.8648906,5.459811,10.106802,-0.7024157,1.8469888,-7.8615456,6.227276,-6.8491325,-4.307567
7097,-537.4332,172.04005,41.503384,3.5418108,-3.0503383,1.2257117,8.421296,-8.207137,5.355149,-6.217079,9.46306,-7.971112,-1.2032019
7098,-582.1681,145.62456,47.046913,21.094698,16.1188,-0.537106,14.469363,-6.42174,0.5142011,0.64183736,8.237307,-10.660136,3.5557125
7099,-571.1988,149.94907,44.000072,12.385991,12.562314,7.4121447,16.264017,-7.069864,-0.21433946,-1.0782502,8.737912,-9.0576515,0.12960087
7100,-588.02234,155.25555,55.204998,9.489639,10.440075,3.3890753,17.656754,-5.405595,3.2907448,-1.4657595,7.8562684,-7.8180394,-2.1294816
7101,-543.93896,135.31444,46.210125,17.604738,-2.8332243,7.0525246,7.9815416,2.596665,3.554559,-4.9599104,3.7668798,-3.3917594,-6.560667
7102,-551.8642,151.68648,38.506645,13.157614,10.372825,8.782284,6.872675,-10.18732,4.294794,-8.016953,4.2957597,-4.113057,-3.7891421
7103,-469.73392,159.70036,20.27702,4.2116494,-7.5283175,2.4025612,-0.90763795,-6.0853124,-0.34852505,-5.007056,0.57261497,-1.0584978,-4.782144
7104,-522.1366,144.66774,24.582108,10.068998,6.0085287,7.426445,1.6780276,-5.3775024,1.69172,-0.31212556,4.7045746,-4.3118916,1.0606896
7105,-539.0248,161.46088,36.75736,10.174372,6.3777695,2.9018874,5.0788703,-6.9644346,4.0087156,-5.023757,6.192771,-8.507666,0.67270553
7106,-502.4877,154.34541,26.111546,7.602314,5.2479506,8.482717,-9.094834,-8.880224,0.26394376,-7.4638524,4.1797004,-0.3314096,-1.1540083
7107,-549.0026,152.12265,42.731503,4.081554,7.420778,11.594432,2.5379257,-6.301044,0.41491428,-6.2155943,4.8186574,-3.001233,2.155207
7108,-512.3226,159.15814,31.716473,17.975525,-1.0645933,3.4876485,-1.2607099,-11.8949175,3.117323,-8.486284,6.0340934,-7.2491503,-4.036105
7109,-548.55725,165.73557,34.630474,-1.6333866,0.9823004,1.7834407,11.591357,-8.988339,5.843573,-1.345897,8.306302,-5.382003,1.592835
7110,-553.0013,155.87386,43.527145,8.925207,0.8301056,4.395197,9.634113,0.10301346,6.0236235,-10.506431,9.800008,-9.318916,-4.4404573
7111,-547.5751,150.32182,39.48009,13.576915,9.190777,4.5771766,4.153582,-4.0733624,3.173661,-3.086415,7.2048407,-7.426224,-3.3898435
7112,-549.1258,145.60916,40.800148,10.903039,4.94756,8.851212,8.23224,-7.183995,1.2546806,0.09256272,6.2948756,-6.753589,-3.152273
7113,-511.83435,159.12326,30.802628,21.807125,0.82089835,4.806661,3.875894,-13.917157,-0.277282,-10.180266,6.5317464,-8.693749,-7.151005
7114,-546.84973,155.68236,31.921045,18.158728,16.36162,1.6753289,3.1592503,-9.799612,7.694251,-5.1237435,8.24738,-9.106304,-3.2637541
7115,-573.7067,133.52652,41.44582,16.958519,12.46949,11.01195,11.503556,-6.7037077,4.4141593,-0.50100726,4.92038,-5.63697,-0.28007892
7116,-512.588,157.20078,29.696056,11.464454,-0.4699132,0.1829219,2.3650794,-4.3368216,-2.163611,-4.3012247,6.0949154,-9.378122,-3.8798552
7117,-514.6161,168.70264,33.394444,8.073616,-1.2020141,-2.8315992,-2.610376,-5.889877,3.6440134,-8.654935,5.9925284,-5.3745174,1.4703968
7118,-596.73083,143.55905,56.510914,13.714775,8.418391,3.4887214,16.127104,-4.0939465,3.629942,-6.5994954,4.0433364,-7.344383,1.3755168
7119,-522.7095,155.64798,38.845272,15.670733,-5.573901,0.2866412,-1.1385045,-8.525359,1.6496087,-9.345011,7.473735,-3.7442992,-1.8912072
7120,-593.81635,132.71352,41.912468,21.926706,16.890652,5.436592,8.107778,-3.1068957,7.8508973,-6.285075,7.77317,-6.853811,-1.4754698
7121,-537.6503,155.85004,34.634384,21.493557,5.3778896,3.835101,8.544211,-15.398436,1.3753456,-6.8770394,8.394382,-8.782087,-0.505663
7122,-594.44293,149.63239,52.77212,8.985673,12.871569,5.1406527,14.277573,-5.9217854,8.80484,-2.184291,8.2899475,-5.3220086,-0.28761995
7123,-597.8629,146.94713,58.25569,13.674391,12.976416,7.609505,16.78812,-8.113065,2.6198547,-3.4830317,6.952928,-8.261947,0.9630297
7124,-557.08075,145.56328,46.12325,20.352886,6.870479,6.5453672,8.246475,-8.179071,3.3178415,-1.6165038,3.7775784,-7.293619,0.22054254
7125,-502.96637,132.38959,27.519197,19.232025,-0.8456592,6.892422,0.37946618,-4.963681,-1.7072371,-1.4428791,1.8616738,-3.8111699,-1.543167
7126,-542.7975,158.22636,33.163723,12.647079,6.3757625,-1.0937359,12.184233,-7.290908,0.16381213,-0.8227597,7.104414,-11.087836,2.769039
7127,-503.0931,164.59647,24.6925,10.593858,-0.09672146,-2.047694,-2.6976156,-6.0397444,-0.08568047,-5.357292,8.857763,-9.621366,-0.81073785
7128,-561.327,153.83966,46.942467,12.158318,10.07889,3.9006424,5.48624,-5.438795,1.7282795,-4.518281,9.098117,-9.843266,-3.2004972
7129,-517.5338,158.0997,25.762114,6.6599298,-1.3439404,5.1738577,7.4334826,-10.067913,3.6601639,-1.883882,1.2061223,-8.221477,-1.8147737
7130,-542.46405,145.61667,39.612057,24.135958,10.082838,10.749534,-0.20975545,-11.722085,5.8752804,-12.222548,4.0912886,-8.856539,-2.763853
7131,-552.4557,149.33644,42.322487,14.739895,2.6198158,5.6503067,10.690337,-5.453555,3.437504,-6.359938,6.0125003,-7.804785,-1.2678599
7132,-555.2438,154.78473,40.999424,7.8427978,5.0228586,11.196587,9.267786,-8.206435,6.683799,-5.2144995,12.449215,-5.8417506,-0.255675
7133,-563.1882,157.01178,48.354816,15.826792,4.353337,-1.5231469,14.603161,-8.762901,-0.30806723,0.83460253,10.104862,-10.079986,1.1387945
7134,-535.1345,138.36331,45.22415,20.889711,-7.0898476,15.822131,8.775813,-11.495044,-2.9956644,-9.239133,4.1667724,-6.8838162,-3.1234806
7135,-491.7542,173.17499,25.97703,3.4636571,-8.159786,3.7269201,5.6711545,-14.8845,-9.519072,-3.2836149,10.247087,-9.191839,1.20938
7136,-477.43628,156.36673,27.566216,12.495599,-10.367643,11.844578,-0.68167007,-9.382851,-2.0445004,-8.902648,0.22546896,-4.6481595,-4.7090635
7137,-582.90466,148.21413,54.283875,14.179758,7.09827,2.4132025,15.829777,-4.3322654,3.5832431,1.294802,7.2451196,-9.066094,0.2590476
7138,-544.9546,145.46385,46.31831,20.527903,-2.526825,7.308818,12.501931,-7.5485806,-3.194814,-7.012275,1.8634623,-10.521974,-1.6664951
7139,-534.2925,167.74768,26.967499,8.17027,9.027772,-4.644977,6.549031,-5.657554,3.3672557,-5.0115237,12.137273,-10.277283,-1.5491494
7140,-580.87897,155.6994,54.231647,18.932898,11.563447,-4.5258436,14.44654,-6.135663,0.33297914,-2.4804246,8.982752,-10.451131,-0.47832283
7141,-481.68582,159.57545,2.0043027,12.152953,3.2379134,8.200869,-1.5199887,-16.527222,2.438249,-6.682871,10.708401,-6.3717294,-7.2864523
7142,-526.1005,174.81564,33.388775,12.241623,9.117887,-4.1938863,2.8790936,-9.644451,2.731183,-5.647777,7.504418,-11.351091,-2.043542
7143,-573.5502,158.57646,50.140354,13.7211,8.055681,-2.07425,15.386234,-9.932624,-0.7051638,-2.523445,7.494228,-8.828699,0.40058747
7144,-490.75812,135.30132,20.801456,10.29606,4.2188416,4.6147566,-5.154305,-2.4944792,-0.31856966,-1.6331832,5.4980264,-3.4069312,-5.8609667
7145,-369.05222,142.64189,-9.159796,5.927361,-4.7215,7.1609936,-20.185244,-18.350126,-0.9140267,-8.243401,-4.0245376,-10.69075,-9.850849
7146,-444.81686,154.4162,21.891235,-0.9144719,-6.4790664,2.5493422,-7.1681976,-3.634993,-2.9618685,-13.74393,-0.39461303,-1.8011322,-8.318486
7147,-462.707,157.2861,27.269367,5.1819572,1.3469259,7.280903,-5.2979383,-8.377256,-4.8756433,-7.243312,-0.26183078,-5.176376,-8.725197
7148,-516.89685,155.94798,34.426678,15.825322,-2.717894,6.3599243,-3.0868492,-10.868123,8.871581,-5.6702094,9.566955,-7.0352244,-0.3768188
7149,-557.71924,172.94159,48.767628,-0.43834698,6.029144,4.9190903,7.5280995,-8.886037,4.492259,-11.62886,4.1352935,-9.025175,0.27856565
7150,-535.5152,151.3412,35.902218,11.523088,6.247514,11.08163,2.8045528,-11.13852,5.2791758,-1.077882,2.731727,-2.886422,-0.20737955
7151,-535.26935,159.86452,36.610565,8.190348,9.152575,5.3848915,1.3986145,-6.8012366,1.4834632,-7.4668393,3.2483916,-6.0370855,-2.1001787
7152,-513.6988,138.84776,35.793243,24.988499,7.884557,8.497757,-4.4398055,-7.483022,1.211174,-4.939951,-0.49595773,-5.6040764,-5.1405897
7153,-504.84436,160.01082,19.456255,13.664799,16.062191,11.723338,-6.7645845,-11.981883,3.1779337,-5.100739,4.803962,-12.663749,-6.3702226
7154,-556.72565,154.74077,37.820763,11.0831785,11.085738,8.414308,3.8662124,-12.68606,11.507395,-8.554348,4.7906137,-2.334492,-0.24676068
7155,-487.8009,154.305,22.717926,18.73162,-4.1718597,15.396249,-9.270632,-22.52333,8.668881,-8.39635,3.5355878,-5.441752,-4.7746406
7156,-431.67142,125.38479,24.931728,19.335796,2.63652,8.769782,-14.155641,-11.856248,1.8909541,-7.9577584,-4.4668612,-6.771273,-7.0810122
7157,-532.08386,165.82211,31.238445,9.223354,11.497081,-1.1515255,2.2799795,-4.8899145,2.6231346,-7.28939,7.766501,-10.203427,-2.4842124
7158,-580.8373,139.73007,44.52076,20.127987,17.060062,5.3459954,11.560102,-6.651204,2.9032133,-10.06622,4.618832,-4.0012,-4.666698
7159,-521.8612,138.40964,28.655052,16.3496,7.391557,9.563977,0.28232202,-3.6428936,4.409934,-5.656227,2.7436845,-3.799537,-9.77676
7160,-508.6574,176.9267,17.376402,-5.869761,10.522046,7.0354166,-0.12543108,-5.511184,-0.38385683,-14.955699,12.439461,-5.8815126,-6.221963
7161,-542.886,145.46906,22.65727,7.2343106,8.301211,6.2117095,1.2540473,-2.7362494,5.813745,-2.6736026,8.885755,-6.578243,0.011893501
7162,-551.71173,141.27863,31.694351,13.631362,5.718662,7.7238717,9.549088,-4.5490656,7.608809,-7.78836,7.191333,-2.2875738,-0.9824871
7163,-551.0227,161.01639,36.739647,5.284451,12.971834,9.230779,5.670149,-9.258826,6.730918,-9.351121,1.4705623,-6.0230403,-0.3261674
7164,-567.78595,162.30661,46.07561,8.733057,18.437424,5.2260747,1.3539113,-17.127758,3.86451,-4.285308,2.2152784,-8.374483,2.8430946
7165,-561.3382,155.59761,38.252827,11.807202,18.40072,7.615749,3.386978,-14.575251,5.975177,-5.266278,1.6451613,-7.4033585,1.7687725
7166,-538.711,138.72289,34.959713,23.04552,0.08107961,7.1715894,6.67439,-6.840946,4.062547,-8.022286,6.1438513,-8.024594,-2.1982117
7167,-491.07294,155.11127,32.887665,2.2618957,-0.29511887,8.334604,-1.6692048,-7.2445087,-1.8796146,-5.2024097,0.99848247,1.3752645,-5.3085117
7168,-502.81055,127.78794,27.974115,12.858667,8.064366,6.191446,-4.19536,-4.9588704,1.9776001,-4.2465267,-1.8894448,-0.6798089,-4.382989
7169,-508.09586,150.93698,19.727045,12.0267725,1.0026481,9.319951,6.075898,-8.440603,4.7572017,-7.408252,2.249345,-4.8706303,-9.104161
7170,-522.46594,158.03857,26.466816,9.286373,15.33278,21.152874,-4.560414,-16.942251,6.843255,-13.092104,4.2777543,-6.1796236,-7.035449
7171,-554.17645,170.91263,41.02031,-4.336498,2.27988,4.3298283,11.511735,-8.092498,5.957499,-12.543353,6.381415,-0.74226916,-1.7200086
7172,-528.6065,159.21408,22.390171,6.453909,22.675508,5.8249903,-8.243929,-5.4701447,6.593338,-8.46769,2.4961174,-8.17335,-3.3205817
7173,-540.12494,172.33876,39.270046,5.5600324,11.366735,3.1653168,-0.6280012,-8.372524,6.512,-14.682803,1.6274823,-9.252717,-1.4078621
7174,-585.94025,159.70367,51.368492,5.1344285,17.29714,11.146314,13.059078,-12.255173,6.1464725,-8.495786,5.601873,-4.847434,-5.8343434
7175,-502.9091,180.6519,18.210264,-12.014515,0.21545623,3.3454125,2.1757843,-0.03591402,7.4891977,-8.466979,8.8761015,-6.7219653,-7.0557976
7176,-556.45807,162.87657,37.26818,0.7167827,10.729596,5.020701,4.8692603,-9.254501,8.409883,-6.597758,5.410106,-4.24883,-1.5155182
7177,-568.08154,154.97389,40.705444,10.928923,17.68527,4.9101906,4.779384,-10.434494,8.6461,-7.789528,3.876828,-6.3993783,-2.404193
7178,-559.731,150.95505,41.66949,9.765709,13.295261,9.9991,2.6037252,-10.671664,5.285418,-4.9962273,5.601518,-5.3524294,-0.113799974
7179,-543.5531,173.4728,31.105488,-2.7026622,13.8558855,3.608225,5.9930015,-8.78371,6.191328,-8.553534,3.883197,-6.4430704,0.09416995
7180,-628.95856,118.9701,40.31279,21.453966,6.3882327,10.423926,21.338846,6.8096085,7.3907022,1.4753321,8.415852,-1.2149432,2.9296834
7181,-603.6874,144.27518,50.673267,10.788807,23.515394,7.9975467,15.342245,-4.6496215,6.6231523,-3.7629464,4.7199173,-5.8987813,-2.4973083
7182,-522.4605,156.89922,22.053734,7.325266,7.776879,9.047232,5.400753,-6.9093113,5.966604,-7.864011,4.862384,-5.113877,-3.56382
7183,-552.5372,160.54485,36.40464,2.1835334,13.114113,8.893222,7.6168027,-6.376486,3.7108302,-5.5576386,6.4294906,-4.630779,-1.4984328
7184,-499.19537,170.09735,19.067669,1.5492088,13.062014,5.8970056,-7.3244386,-6.7063603,0.6165045,-12.614698,1.5295793,-3.773536,-5.0824013
7185,-613.19446,146.11987,57.606674,10.8130865,24.345703,9.882455,14.268996,-6.837968,7.966833,-6.2532516,4.70826,-5.056815,-3.5574317
7186,-583.1268,149.47472,52.654114,16.649443,17.943815,7.843297,5.0033374,-7.563233,9.5445385,-8.014188,5.7080107,-8.254094,-4.026838
7187,-567.5626,169.82635,50.714996,1.1097254,11.739046,6.044475,6.6972995,-7.21923,5.649537,-12.88236,1.1192678,-8.233629,0.9330143
7188,-591.5514,150.81116,48.792397,9.888063,21.18572,5.8025546,8.911115,-6.231298,9.059675,-6.544436,2.0540965,-6.1613374,0.9610588
7189,-538.8752,152.06485,30.397041,13.324529,17.550806,6.147181,-0.9756658,-6.83112,4.226699,-8.087765,2.3208563,-7.5162606,-1.8198689
7190,-523.24536,182.98174,32.063858,-5.039237,13.369277,5.279064,-2.9713328,-12.315112,2.721841,-5.131681,5.7943473,-8.490169,-3.262548
7191,-539.3816,156.9889,31.985582,21.711006,27.663013,3.9708872,-9.504743,-9.930903,10.539673,-9.5629,-2.926137,-8.048399,-0.18098053
7192,-515.7862,166.9954,20.442335,1.320935,14.380481,-3.6187491,-5.732882,0.65489376,-0.40409946,-7.932771,9.005029,-7.4772525,-4.5888753
7193,-535.1396,128.17271,-10.724691,10.935847,-4.993104,-7.330027,1.4196535,-7.5979,-10.789856,-5.977178,-7.055879,-4.0522413,-1.9043739
7194,-566.6828,121.72845,-8.4989195,4.5812693,-14.15129,-8.885332,7.3466926,-17.023422,-20.398235,-6.434157,-4.5964246,-12.996495,-4.0276394
7195,-546.15814,130.7102,-10.592129,7.0279136,-20.121527,-22.881327,2.7426386,-13.976187,-17.143303,-4.4619884,-10.323807,-14.268566,-0.95797175
7196,-549.53174,92.750656,-14.282177,15.551036,-11.154291,-11.906014,3.335215,-7.289274,-13.880445,-2.3132048,-5.084322,-5.1125674,-0.26323435
7197,-537.9191,150.93932,-8.456727,0.4440775,-22.537306,-24.274363,9.383842,-14.6315775,-19.366714,-3.353428,-9.632165,-18.195148,-3.8273377
7198,-535.7453,130.86557,-15.560416,9.379149,-8.88858,-18.341595,2.6928022,-11.147786,-20.701416,-5.0563154,-10.103305,-13.189753,-3.6313736
7199,-578.2102,135.75877,-4.9236627,5.436431,0.115601294,-12.573675,1.4110162,-15.38594,-14.584125,-9.165586,-7.7877517,-16.572433,-0.77043927
7200,-614.73114,109.7165,1.1086164,3.9971597,-4.1072893,-9.669437,6.3136477,-14.60402,-15.557309,-4.6928806,-2.6026697,-7.6110635,1.5740588
7201,-601.9214,138.15767,3.6281245,0.9628861,-2.2295496,-18.210915,8.481347,-11.939669,-15.004333,-10.096673,-0.53400105,-10.53204,1.4292202
7202,-526.132,128.36966,-6.8842726,-3.5758224,-16.598425,-14.369619,-4.74485,-13.911572,-18.590364,-3.3048334,-9.224132,-10.540599,-1.6649172
